filename,xmin,ymin,xmax,ymax,class,label
maui_292_1518_8272.jpg,276,292,364,347,3,net cloth
maui_29344_2500_14291.jpg,302,303,337,335,2,unidentified object
maui_29344_2500_14291.jpg,318,20,335,37,2,unidentified object
maui_29344_2500_14291.jpg,253,192,287,217,2,unidentified object
maui_37140_8700_5648.jpg,151,465,207,535,2,unidentified object
maui_37140_8700_5648.jpg,286,268,367,370,7,processed wood
maui_37618_1090_13524.jpg,283,277,357,364,7,processed wood
maui_37886_5350_13062.jpg,271,236,372,386,3,net cloth
maui_38371_7153_31.jpg,280,235,307,257,1,buoy
maui_38371_7153_31.jpg,372,122,396,146,1,buoy
maui_38371_7153_31.jpg,292,236,370,282,5,metal
maui_38371_7153_31.jpg,212,402,237,425,5,metal
maui_38371_7153_31.jpg,277,265,362,374,5,metal
maui_38371_7153_31.jpg,188,327,241,364,5,metal
maui_38371_7153_31.jpg,302,577,342,620,5,metal
maui_38371_7153_31.jpg,482,0,568,40,5,metal
maui_38371_7153_31.jpg,316,317,352,355,6,tire
maui_38371_7153_31.jpg,337,347,385,390,6,tire
maui_38371_7153_31.jpg,352,499,404,549,6,tire
maui_38371_7153_31.jpg,231,387,277,432,6,tire
maui_38371_7154_520.jpg,175,365,205,395,2,unidentified object
maui_38371_7154_520.jpg,245,290,394,349,4,line fragment
maui_38371_7154_520.jpg,301,88,342,131,5,metal
maui_38371_7154_520.jpg,231,354,277,400,6,tire
maui_38371_7154_520.jpg,352,10,402,60,6,tire
maui_38371_7154_520.jpg,287,272,337,322,6,tire
maui_38622_11407_12619.jpg,301,298,339,342,7,processed wood
maui_39376_3483_2965.jpg,197,261,221,281,2,unidentified object
maui_39376_3483_2965.jpg,295,303,344,335,5,metal
maui_41132_12147_10987.jpg,455,311,527,561,7,processed wood
maui_41132_12147_10987.jpg,231,291,410,347,7,processed wood
maui_41132_12672_9913.jpg,222,310,258,345,1,buoy
maui_41132_12672_9913.jpg,355,582,381,607,1,buoy
maui_41132_12672_9913.jpg,212,252,240,276,1,buoy
maui_41132_12672_9913.jpg,217,329,237,352,1,buoy
maui_41132_12672_9913.jpg,243,307,267,332,1,buoy
maui_41132_12672_9913.jpg,332,549,355,573,1,buoy
maui_41132_12672_9913.jpg,321,533,344,557,1,buoy
maui_41132_12672_9913.jpg,285,276,307,297,2,unidentified object
maui_41132_12672_9913.jpg,409,461,440,494,2,unidentified object
maui_41132_12672_9913.jpg,185,180,225,210,2,unidentified object
maui_41132_12672_9913.jpg,185,200,221,232,2,unidentified object
maui_41132_12672_9913.jpg,202,225,232,255,2,unidentified object
maui_41132_12672_9913.jpg,344,565,367,589,2,unidentified object
maui_41132_12672_9913.jpg,165,272,190,298,2,unidentified object
maui_41132_12672_9913.jpg,297,297,342,340,6,tire
maui_41132_12672_9913.jpg,178,248,218,290,6,tire
maui_41132_13324_10619.jpg,291,68,318,86,2,unidentified object
maui_41132_13324_10619.jpg,543,415,586,464,2,unidentified object
maui_41132_13324_10619.jpg,300,297,340,344,2,unidentified object
maui_41132_14573_3358.jpg,407,472,425,492,1,buoy
maui_41132_14573_3358.jpg,301,297,340,342,1,buoy
maui_41132_14573_3358.jpg,377,467,392,487,1,buoy
maui_41132_14573_3358.jpg,362,470,384,494,1,buoy
maui_41132_14573_3358.jpg,390,307,417,330,1,buoy
maui_41132_14573_3358.jpg,387,470,405,492,2,unidentified object
maui_41132_14573_3358.jpg,320,126,342,143,2,unidentified object
maui_41132_14573_3358.jpg,317,145,342,165,2,unidentified object
maui_41132_14573_3358.jpg,427,402,427,435,2,unidentified object
maui_41132_14573_3358.jpg,357,602,381,622,2,unidentified object
maui_41132_8333_10527.jpg,530,463,554,486,1,buoy
maui_41132_8333_10527.jpg,477,424,505,455,1,buoy
maui_41132_8333_10527.jpg,494,434,522,460,2,unidentified object
maui_41132_8333_10527.jpg,622,562,640,590,2,unidentified object
maui_41132_8333_10527.jpg,540,136,562,160,2,unidentified object
maui_41132_8333_10527.jpg,557,395,640,517,4,line fragment
maui_41132_8333_10527.jpg,300,290,340,350,4,line fragment
maui_41132_8333_10527.jpg,320,547,425,598,7,processed wood
maui_41132_8333_10527.jpg,504,409,552,449,7,processed wood
maui_41132_8333_10527.jpg,477,449,500,489,7,processed wood
maui_41132_8897_10298.jpg,66,377,93,399,2,unidentified object
maui_41132_8897_10298.jpg,177,215,195,237,2,unidentified object
maui_41132_8897_10298.jpg,120,450,141,472,2,unidentified object
maui_41132_8897_10298.jpg,276,489,329,522,3,net cloth
maui_41132_8897_10298.jpg,217,440,245,469,5,metal
maui_41132_8897_10298.jpg,69,419,98,454,7,processed wood
maui_41132_8897_10298.jpg,362,449,473,532,7,processed wood
maui_41132_8897_10298.jpg,225,197,545,442,7,processed wood
maui_41133_-252_3348.jpg,343,317,365,338,1,buoy
maui_41133_-252_3348.jpg,399,262,422,290,1,buoy
maui_41133_-252_3348.jpg,302,375,325,400,1,buoy
maui_41133_-252_3348.jpg,360,317,392,349,1,buoy
maui_41133_-252_3348.jpg,305,302,335,335,1,buoy
maui_41133_-252_3348.jpg,306,123,334,151,1,buoy
maui_41133_-252_3348.jpg,357,16,380,35,1,buoy
maui_41133_-252_3348.jpg,469,158,494,187,1,buoy
maui_41133_-252_3348.jpg,567,192,590,213,1,buoy
maui_41133_-252_3348.jpg,527,187,550,211,1,buoy
maui_41133_-252_3348.jpg,409,292,437,320,1,buoy
maui_41133_-252_3348.jpg,282,392,303,417,2,unidentified object
maui_41133_-252_3348.jpg,574,166,597,186,2,unidentified object
maui_41133_-252_3348.jpg,517,460,545,494,2,unidentified object
maui_41133_-252_3348.jpg,316,382,347,412,2,unidentified object
maui_41133_-252_3348.jpg,602,367,630,399,2,unidentified object
maui_41133_-252_3348.jpg,265,385,292,414,2,unidentified object
maui_41133_-252_3348.jpg,262,407,283,430,2,unidentified object
maui_41133_-252_3348.jpg,252,412,271,445,2,unidentified object
maui_41133_-252_3348.jpg,507,379,527,400,2,unidentified object
maui_41133_-252_3348.jpg,505,445,525,464,2,unidentified object
maui_41133_-252_3348.jpg,575,146,597,167,2,unidentified object
maui_41133_-252_3348.jpg,602,155,622,186,2,unidentified object
maui_41133_-252_3348.jpg,467,183,490,207,2,unidentified object
maui_41133_-252_3348.jpg,407,12,431,40,2,unidentified object
maui_41133_-252_3348.jpg,312,485,339,509,6,tire
maui_41133_109_3438.jpg,37,172,61,200,1,buoy
maui_41133_109_3438.jpg,302,302,337,337,1,buoy
maui_41133_109_3438.jpg,0,227,30,258,1,buoy
maui_41133_109_3438.jpg,48,202,75,233,1,buoy
maui_41133_109_3438.jpg,108,69,133,98,1,buoy
maui_41133_109_3438.jpg,207,101,230,123,1,buoy
maui_41133_109_3438.jpg,166,98,188,121,1,buoy
maui_41133_109_3438.jpg,213,55,236,78,2,unidentified object
maui_41133_109_3438.jpg,156,370,185,404,2,unidentified object
maui_41133_109_3438.jpg,242,277,268,308,2,unidentified object
maui_41133_109_3438.jpg,146,288,166,311,2,unidentified object
maui_41133_109_3438.jpg,143,355,163,374,2,unidentified object
maui_41133_109_3438.jpg,106,93,130,118,2,unidentified object
maui_41133_109_3438.jpg,241,65,262,96,2,unidentified object
maui_41133_109_3438.jpg,212,75,236,96,2,unidentified object
maui_41133_1736_2586.jpg,25,429,49,454,1,buoy
maui_41133_1736_2586.jpg,613,244,637,269,1,buoy
maui_41133_1736_2586.jpg,480,252,507,282,2,unidentified object
maui_41133_1736_2586.jpg,621,323,640,354,2,unidentified object
maui_41133_1736_2586.jpg,29,266,50,283,2,unidentified object
maui_41133_1736_2586.jpg,527,283,560,311,2,unidentified object
maui_41133_1736_2586.jpg,372,297,395,327,2,unidentified object
maui_41133_1736_2586.jpg,86,238,103,262,2,unidentified object
maui_41133_1736_2586.jpg,0,329,37,367,2,unidentified object
maui_41133_1736_2586.jpg,181,357,228,399,2,unidentified object
maui_41133_1736_2586.jpg,429,148,484,267,7,processed wood
maui_41133_1736_2586.jpg,404,342,585,390,7,processed wood
maui_41133_1736_2586.jpg,182,362,230,395,7,processed wood
maui_41133_1736_2586.jpg,218,295,420,345,7,processed wood
maui_41133_1736_2586.jpg,293,224,352,303,7,processed wood
maui_41133_1736_2586.jpg,242,60,286,267,7,processed wood
maui_41133_1736_2586.jpg,462,92,555,262,7,processed wood
maui_41133_1736_2586.jpg,534,0,636,357,7,processed wood
maui_41133_1736_2586.jpg,595,368,640,468,7,processed wood
maui_41133_2098_1810.jpg,605,445,630,487,2,unidentified object
maui_41133_2098_1810.jpg,345,297,372,322,2,unidentified object
maui_41133_2098_1810.jpg,277,278,360,360,5,metal
maui_41133_2098_1810.jpg,149,303,320,359,7,processed wood
maui_41133_2098_1810.jpg,302,344,367,440,7,processed wood
maui_41133_2098_1810.jpg,146,343,308,377,7,processed wood
maui_41385_4140_2146.jpg,296,298,344,340,3,net cloth
maui_41629_3317_5579.jpg,305,303,334,335,2,unidentified object
maui_41633_3844_9262.jpg,315,257,332,276,2,unidentified object
maui_41633_3844_9262.jpg,297,310,342,330,7,processed wood
maui_41635_2270_6482.jpg,276,292,364,349,7,processed wood
maui_41635_2270_6482.jpg,577,443,640,510,7,processed wood
maui_41635_4077_6365.jpg,145,213,226,300,5,metal
maui_41635_4077_6365.jpg,281,266,359,372,5,metal
maui_42105_4430_7419.jpg,268,280,370,360,4,line fragment
maui_4867_5247_2223.jpg,280,277,360,362,7,processed wood
maui_5120_6200_9740.jpg,266,394,293,424,1,buoy
maui_5120_6200_9740.jpg,315,412,342,435,1,buoy
maui_5120_6200_9740.jpg,300,382,327,409,1,buoy
maui_5120_6200_9740.jpg,329,282,357,310,1,buoy
maui_5120_6200_9740.jpg,357,73,385,98,1,buoy
maui_5120_6200_9740.jpg,287,242,306,287,1,buoy
maui_5120_6200_9740.jpg,335,4,360,30,1,buoy
maui_5120_6200_9740.jpg,327,282,357,311,2,unidentified object
maui_5120_6200_9740.jpg,296,272,317,293,2,unidentified object
maui_5120_6200_9740.jpg,298,302,342,335,2,unidentified object
maui_5120_6200_9740.jpg,322,140,345,167,2,unidentified object
maui_5120_6200_9740.jpg,332,49,355,66,2,unidentified object
maui_5120_6200_9740.jpg,356,1,389,34,2,unidentified object
maui_5120_6299_9355.jpg,237,390,262,415,1,buoy
maui_5120_6299_9355.jpg,307,302,332,335,1,buoy
maui_5120_6299_9355.jpg,258,457,287,484,1,buoy
maui_5120_6299_9355.jpg,394,149,420,175,1,buoy
maui_5120_6299_9355.jpg,223,525,246,552,2,unidentified object
maui_5120_6299_9355.jpg,233,434,257,452,2,unidentified object
maui_5120_6299_9355.jpg,257,388,287,417,2,unidentified object
maui_5373_5029_13765.jpg,257,340,286,372,1,buoy
maui_5373_5029_13765.jpg,273,272,312,310,2,unidentified object
maui_5373_5029_13765.jpg,296,298,344,340,2,unidentified object
maui_6133_2887_3881.jpg,298,302,340,337,2,unidentified object
maui_6133_2887_3881.jpg,138,141,163,158,2,unidentified object
maui_6133_2887_3881.jpg,126,115,162,150,6,tire
maui_6386_3540_1799.jpg,379,250,404,276,1,buoy
maui_6386_3540_1799.jpg,303,303,335,337,2,unidentified object
maui_6386_3540_1799.jpg,362,427,385,454,2,unidentified object
maui_6386_3853_2570.jpg,374,243,404,274,1,buoy
maui_6386_3853_2570.jpg,568,582,594,607,1,buoy
maui_6386_3853_2570.jpg,330,327,352,355,1,buoy
maui_6386_3853_2570.jpg,382,375,405,397,1,buoy
maui_6386_3853_2570.jpg,232,86,252,118,1,buoy
maui_6386_3853_2570.jpg,329,281,355,310,1,buoy
maui_6386_3853_2570.jpg,465,510,492,532,2,unidentified object
maui_6386_3853_2570.jpg,452,490,485,517,2,unidentified object
maui_6386_3853_2570.jpg,213,25,246,61,2,unidentified object
maui_6386_3853_2570.jpg,296,293,345,345,2,unidentified object
maui_6386_3853_2570.jpg,272,345,307,380,2,unidentified object
maui_6386_3853_2570.jpg,222,108,255,145,2,unidentified object
maui_6386_3853_2570.jpg,116,151,155,197,2,unidentified object
maui_6386_4879_4560.jpg,267,283,288,308,2,unidentified object
maui_6386_4879_4560.jpg,302,307,339,332,2,unidentified object
maui_6386_4879_4560.jpg,321,383,347,427,2,unidentified object
maui_6386_5185_5125.jpg,383,354,406,380,1,buoy
maui_6386_5185_5125.jpg,505,143,537,173,1,buoy
maui_6386_5185_5125.jpg,620,594,640,620,1,buoy
maui_6386_5185_5125.jpg,375,273,407,307,2,unidentified object
maui_6386_5185_5125.jpg,327,283,362,324,2,unidentified object
maui_6386_5185_5125.jpg,392,402,424,429,2,unidentified object
maui_6386_5185_5125.jpg,261,374,282,402,2,unidentified object
maui_6386_5185_5125.jpg,372,270,407,303,2,unidentified object
maui_6386_5185_5125.jpg,470,116,500,153,2,unidentified object
maui_6386_5185_5125.jpg,160,175,201,202,2,unidentified object
maui_6386_5185_5125.jpg,564,472,615,522,2,unidentified object
maui_6386_5185_5125.jpg,542,407,592,457,2,unidentified object
maui_6386_5185_5125.jpg,429,457,482,499,2,unidentified object
maui_6386_5185_5125.jpg,585,527,619,557,2,unidentified object
maui_6386_5185_5125.jpg,0,60,27,83,2,unidentified object
maui_6386_5185_5125.jpg,574,434,624,485,7,processed wood
maui_6386_5185_5125.jpg,301,303,337,335,7,processed wood
maui_6386_6876_6638.jpg,190,302,211,332,1,buoy
maui_6386_6876_6638.jpg,133,315,158,337,1,buoy
maui_6386_6876_6638.jpg,162,290,182,312,1,buoy
maui_6386_6876_6638.jpg,295,418,336,458,2,unidentified object
maui_6386_6876_6638.jpg,108,388,149,422,2,unidentified object
maui_6386_6876_6638.jpg,80,350,121,389,2,unidentified object
maui_6386_6876_6638.jpg,292,303,347,337,3,net cloth
maui_6386_6876_6638.jpg,302,457,351,505,6,tire
maui_6640_4339_-136.jpg,306,305,335,335,2,unidentified object
maui_6894_6667_9646.jpg,295,298,344,342,6,tire
maui_6894_6667_9646.jpg,93,389,136,432,6,tire
maui_787_11091_5702.jpg,577,176,599,197,1,buoy
maui_787_11091_5702.jpg,480,105,514,136,1,buoy
maui_787_11091_5702.jpg,305,306,334,334,5,metal
maui_787_11336_5242.jpg,235,565,268,597,1,buoy
maui_787_11336_5242.jpg,212,347,232,369,1,buoy
maui_787_11336_5242.jpg,424,514,442,534,2,unidentified object
maui_787_11336_5242.jpg,276,287,359,338,7,processed wood
maui_787_11461_5588.jpg,207,290,228,311,1,buoy
maui_787_11461_5588.jpg,110,218,143,251,1,buoy
maui_787_11461_5588.jpg,86,2,106,22,1,buoy
maui_787_11461_5588.jpg,298,167,317,187,2,unidentified object
maui_787_11461_5588.jpg,312,308,329,330,2,unidentified object
maui_787_8271_6933.jpg,301,301,339,340,6,tire
maui_789_1720_5904.jpg,296,293,345,345,5,metal
maui_7909_10284_3120.jpg,283,291,355,349,7,processed wood
maui_7909_10284_3120.jpg,365,303,400,365,7,processed wood
maui_7909_10284_3120.jpg,302,227,350,278,7,processed wood
maui_8237_2126_1944.jpg,311,308,329,330,1,buoy
maui_8237_2126_1944.jpg,497,531,515,553,1,buoy
maui_8237_697_760.jpg,298,300,340,339,7,processed wood
maui_8485_10411_366.jpg,281,287,359,350,7,processed wood
maui_8486_12057_3745.jpg,288,286,350,352,3,net cloth
maui_8486_2267_3355.jpg,365,267,420,300,2,unidentified object
maui_8486_2267_3355.jpg,206,220,434,419,5,metal
maui_8486_8207_5298.jpg,293,288,345,352,4,line fragment
maui_8727_11029_10085.jpg,290,288,350,352,6,tire
maui_8750_1926_2210.jpg,342,285,364,303,2,unidentified object
maui_8750_1926_2210.jpg,400,247,420,267,2,unidentified object
maui_8750_1926_2210.jpg,306,311,332,329,2,unidentified object
maui_8922_7297_2341.jpg,293,227,324,267,2,unidentified object
maui_8922_7297_2341.jpg,300,305,340,335,5,metal
maui_9015_5734_13504.jpg,325,28,348,58,1,buoy
maui_9015_5734_13504.jpg,291,227,312,252,1,buoy
maui_9015_5734_13504.jpg,273,191,297,213,2,unidentified object
maui_9015_5734_13504.jpg,350,35,370,60,2,unidentified object
maui_9015_5734_13504.jpg,340,0,360,20,2,unidentified object
maui_9015_5734_13504.jpg,275,5,295,48,2,unidentified object
maui_9015_5734_13504.jpg,267,55,292,86,2,unidentified object
maui_9015_5734_13504.jpg,302,301,337,339,5,metal
maui_9176_7778_2298.jpg,295,290,345,349,3,net cloth
molokai_10297_13299_1531.jpg,101,310,118,335,2,unidentified object
molokai_10297_13299_1531.jpg,252,296,387,342,7,processed wood
molokai_10297_3281_5202.jpg,295,295,345,345,5,metal
molokai_10513_9033_1058.jpg,255,222,385,417,5,metal
molokai_10515_6758_2422.jpg,283,250,355,390,5,metal
molokai_10517_2548_6487.jpg,202,288,437,350,7,processed wood
molokai_1091_12326_13745.jpg,581,497,606,525,1,buoy
molokai_1091_12326_13745.jpg,559,155,584,183,1,buoy
molokai_1091_12326_13745.jpg,303,305,337,335,1,buoy
molokai_1091_12326_13745.jpg,536,522,559,546,1,buoy
molokai_1091_12326_13745.jpg,342,289,366,313,1,buoy
molokai_1091_12326_13745.jpg,597,462,640,494,2,unidentified object
molokai_1091_12326_13745.jpg,395,232,427,263,2,unidentified object
molokai_1091_12936_13816.jpg,83,531,112,556,1,buoy
molokai_1091_12936_13816.jpg,191,528,219,553,1,buoy
molokai_1091_12936_13816.jpg,0,391,28,425,2,unidentified object
molokai_1091_12936_13816.jpg,18,458,54,502,2,unidentified object
molokai_1091_12936_13816.jpg,298,298,340,340,6,tire
molokai_1091_12948_14472.jpg,430,255,461,281,1,buoy
molokai_1091_12948_14472.jpg,365,442,393,468,1,buoy
molokai_1091_12948_14472.jpg,424,417,484,473,2,unidentified object
molokai_1091_12948_14472.jpg,256,208,282,237,2,unidentified object
molokai_1091_12948_14472.jpg,229,192,253,221,2,unidentified object
molokai_1091_12948_14472.jpg,306,228,329,257,2,unidentified object
molokai_1091_12948_14472.jpg,203,503,272,527,2,unidentified object
molokai_1091_12948_14472.jpg,585,494,640,527,2,unidentified object
molokai_1091_12948_14472.jpg,306,278,347,316,2,unidentified object
molokai_11312_13466_9852.jpg,306,490,339,520,1,buoy
molokai_11312_13466_9852.jpg,380,487,407,520,1,buoy
molokai_11312_13466_9852.jpg,303,301,335,339,1,buoy
molokai_11453_234_3172.jpg,272,310,367,329,5,metal
molokai_11453_234_3172.jpg,273,282,305,316,6,tire
molokai_11453_234_3172.jpg,555,352,590,375,6,tire
molokai_11453_234_3172.jpg,609,365,640,384,6,tire
molokai_11453_884_3295.jpg,300,302,340,339,6,tire
molokai_12518_12495_1444.jpg,302,307,335,332,2,unidentified object
molokai_12950_3855_5483.jpg,310,306,330,334,3,net cloth
molokai_12976_10500_13118.jpg,292,298,347,342,2,unidentified object
molokai_1301_8368_-104.jpg,128,212,161,241,1,buoy
molokai_1301_8368_-104.jpg,183,263,213,292,1,buoy
molokai_1301_8368_-104.jpg,293,386,324,419,2,unidentified object
molokai_1301_8368_-104.jpg,193,148,223,173,2,unidentified object
molokai_1301_8368_-104.jpg,298,289,374,336,3,net cloth
molokai_1301_8368_-104.jpg,251,288,315,322,5,metal
molokai_1301_8884_1171.jpg,545,553,571,578,1,buoy
molokai_1301_8884_1171.jpg,307,202,340,227,1,buoy
molokai_1301_8884_1171.jpg,370,268,402,302,1,buoy
molokai_1301_8884_1171.jpg,55,0,94,36,1,buoy
molokai_1301_8884_1171.jpg,298,305,340,334,2,unidentified object
molokai_1301_8884_1171.jpg,307,262,337,297,2,unidentified object
molokai_1301_8884_1171.jpg,612,489,640,525,2,unidentified object
molokai_1301_8884_1171.jpg,499,261,530,292,6,tire
molokai_1301_9004_855.jpg,251,585,282,619,1,buoy
molokai_1301_9004_855.jpg,187,517,221,542,1,buoy
molokai_1301_9004_855.jpg,307,302,332,337,2,unidentified object
molokai_1301_9004_855.jpg,187,577,217,614,2,unidentified object
molokai_1301_9004_855.jpg,379,577,410,609,6,tire
molokai_1302_3918_9570.jpg,187,260,223,282,1,buoy
molokai_1302_3918_9570.jpg,247,479,277,514,1,buoy
molokai_1302_3918_9570.jpg,80,216,116,250,1,buoy
molokai_1302_3918_9570.jpg,158,517,195,561,2,unidentified object
molokai_1302_3918_9570.jpg,71,330,113,365,2,unidentified object
molokai_1302_3918_9570.jpg,295,350,337,389,2,unidentified object
molokai_1302_3918_9570.jpg,86,415,113,442,2,unidentified object
molokai_1302_3918_9570.jpg,178,409,208,435,2,unidentified object
molokai_1302_3918_9570.jpg,232,480,256,507,2,unidentified object
molokai_1302_3918_9570.jpg,227,500,257,525,2,unidentified object
molokai_1302_3918_9570.jpg,276,277,364,362,2,unidentified object
molokai_1302_3918_9570.jpg,161,600,197,635,2,unidentified object
molokai_1302_3918_9570.jpg,0,429,20,470,2,unidentified object
molokai_1302_3918_9570.jpg,217,66,258,103,2,unidentified object
molokai_1302_3918_9570.jpg,90,235,131,277,2,unidentified object
molokai_1302_4126_10839.jpg,327,135,357,165,1,buoy
molokai_1302_4126_10839.jpg,485,360,519,390,1,buoy
molokai_1302_4126_10839.jpg,263,242,307,275,1,buoy
molokai_1302_4126_10839.jpg,292,191,332,222,2,unidentified object
molokai_1302_4126_10839.jpg,295,295,344,345,2,unidentified object
molokai_1302_4126_10839.jpg,312,380,362,430,2,unidentified object
molokai_1302_4126_10839.jpg,252,379,293,412,2,unidentified object
molokai_1302_4126_10839.jpg,280,409,303,437,2,unidentified object
molokai_1302_4126_10839.jpg,218,13,266,54,2,unidentified object
molokai_1302_4126_10839.jpg,559,63,608,95,2,unidentified object
molokai_1302_5035_11171.jpg,399,489,430,524,1,buoy
molokai_1302_5035_11171.jpg,65,479,103,515,2,unidentified object
molokai_1302_5035_11171.jpg,132,470,173,514,2,unidentified object
molokai_1302_5035_11171.jpg,76,242,112,289,2,unidentified object
molokai_1302_5035_11171.jpg,287,281,350,357,2,unidentified object
molokai_1302_62_3190.jpg,299,300,342,336,2,unidentified object
molokai_1302_62_3190.jpg,508,488,553,529,2,unidentified object
molokai_1302_7568_14668.jpg,381,29,423,70,2,unidentified object
molokai_1302_7568_14668.jpg,305,184,339,225,2,unidentified object
molokai_1512_10986_4514.jpg,173,267,197,292,1,buoy
molokai_1512_10986_4514.jpg,116,35,180,96,1,buoy
molokai_1512_10986_4514.jpg,163,49,195,93,1,buoy
molokai_1512_10986_4514.jpg,217,296,247,327,1,buoy
molokai_1512_10986_4514.jpg,205,285,227,315,1,buoy
molokai_1512_10986_4514.jpg,188,230,217,268,2,unidentified object
molokai_1512_10986_4514.jpg,235,90,272,136,2,unidentified object
molokai_1512_10986_4514.jpg,143,125,176,162,2,unidentified object
molokai_1512_10986_4514.jpg,128,178,158,206,2,unidentified object
molokai_1512_10986_4514.jpg,22,50,54,90,2,unidentified object
molokai_1512_10986_4514.jpg,415,406,452,452,2,unidentified object
molokai_1512_10986_4514.jpg,256,270,382,369,3,net cloth
molokai_1512_10986_4514.jpg,198,163,248,215,6,tire
molokai_1512_12525_5596.jpg,202,317,237,350,1,buoy
molokai_1512_12525_5596.jpg,342,188,384,228,1,buoy
molokai_1512_12525_5596.jpg,195,261,227,288,1,buoy
molokai_1512_12525_5596.jpg,7,16,35,44,2,unidentified object
molokai_1512_12525_5596.jpg,146,251,182,282,2,unidentified object
molokai_1512_12525_5596.jpg,241,148,268,178,2,unidentified object
molokai_1512_12525_5596.jpg,300,295,340,344,2,unidentified object
molokai_1512_12525_5596.jpg,301,273,335,298,2,unidentified object
molokai_1512_7470_-246.jpg,448,369,476,396,1,buoy
molokai_1512_7470_-246.jpg,595,291,636,344,2,unidentified object
molokai_1512_7470_-246.jpg,389,245,419,268,2,unidentified object
molokai_1512_7470_-246.jpg,391,372,421,406,2,unidentified object
molokai_1512_7470_-246.jpg,589,466,623,519,2,unidentified object
molokai_1512_8255_789.jpg,195,74,222,100,1,buoy
molokai_1512_8255_789.jpg,482,545,510,567,1,buoy
molokai_1512_8255_789.jpg,467,537,490,559,2,unidentified object
molokai_1512_8255_789.jpg,303,297,337,334,2,unidentified object
molokai_1512_8255_789.jpg,499,577,547,629,2,unidentified object
molokai_1512_8255_789.jpg,507,517,552,562,2,unidentified object
molokai_1512_8255_789.jpg,557,450,612,490,2,unidentified object
molokai_1512_8255_789.jpg,550,335,577,362,2,unidentified object
molokai_1512_8524_1127.jpg,397,431,427,462,1,buoy
molokai_1512_8524_1127.jpg,290,282,349,355,1,buoy
molokai_1512_8524_1127.jpg,213,207,241,230,1,buoy
molokai_1512_8524_1127.jpg,403,447,448,493,2,unidentified object
molokai_1512_8524_1127.jpg,282,0,308,25,2,unidentified object
molokai_1512_8524_1127.jpg,569,597,607,634,2,unidentified object
molokai_1512_8524_1127.jpg,417,367,475,425,2,unidentified object
molokai_1512_8524_1127.jpg,197,198,221,221,2,unidentified object
molokai_1512_8524_1127.jpg,288,111,342,153,2,unidentified object
molokai_1512_8524_1127.jpg,238,180,282,223,2,unidentified object
molokai_1512_8524_1127.jpg,230,245,274,289,2,unidentified object
molokai_1513_1734_9804.jpg,313,251,344,280,1,buoy
molokai_1513_1734_9804.jpg,564,387,606,442,1,buoy
molokai_1513_1734_9804.jpg,327,285,358,314,1,buoy
molokai_1513_1734_9804.jpg,574,285,594,302,1,buoy
molokai_1513_1734_9804.jpg,487,397,515,420,1,buoy
molokai_1513_1734_9804.jpg,78,305,103,330,1,buoy
molokai_1513_1734_9804.jpg,484,372,515,404,1,buoy
molokai_1513_1734_9804.jpg,296,285,342,355,1,buoy
molokai_1513_1734_9804.jpg,125,489,155,517,1,buoy
molokai_1513_1734_9804.jpg,237,420,266,452,1,buoy
molokai_1513_1734_9804.jpg,261,419,282,445,1,buoy
molokai_1513_1734_9804.jpg,215,285,240,307,1,buoy
molokai_1513_1734_9804.jpg,35,222,61,245,1,buoy
molokai_1513_1734_9804.jpg,275,525,311,545,1,buoy
molokai_1513_1734_9804.jpg,247,445,277,474,1,buoy
molokai_1513_1734_9804.jpg,275,430,298,455,1,buoy
molokai_1513_1734_9804.jpg,277,415,303,442,1,buoy
molokai_1513_1734_9804.jpg,425,296,450,320,1,buoy
molokai_1513_1734_9804.jpg,390,507,410,529,1,buoy
molokai_1513_1734_9804.jpg,371,81,396,107,1,buoy
molokai_1513_1734_9804.jpg,354,143,379,169,1,buoy
molokai_1513_1734_9804.jpg,556,253,581,279,1,buoy
molokai_1513_1734_9804.jpg,397,402,427,425,2,unidentified object
molokai_1513_1734_9804.jpg,388,569,421,600,2,unidentified object
molokai_1513_1734_9804.jpg,244,258,268,282,2,unidentified object
molokai_1513_1734_9804.jpg,145,50,175,86,2,unidentified object
molokai_1513_1734_9804.jpg,373,93,428,161,2,unidentified object
molokai_1513_1734_9804.jpg,355,96,383,127,2,unidentified object
molokai_1513_1734_9804.jpg,60,300,87,335,2,unidentified object
molokai_1513_1734_9804.jpg,75,140,108,168,2,unidentified object
molokai_1513_1734_9804.jpg,7,118,32,150,2,unidentified object
molokai_1513_1734_9804.jpg,55,156,83,180,2,unidentified object
molokai_1513_1734_9804.jpg,164,265,195,294,2,unidentified object
molokai_1513_1734_9804.jpg,35,201,75,232,2,unidentified object
molokai_1513_1734_9804.jpg,306,509,340,539,2,unidentified object
molokai_1513_1734_9804.jpg,374,602,407,635,2,unidentified object
molokai_1513_1734_9804.jpg,437,612,467,640,2,unidentified object
molokai_1513_1734_9804.jpg,272,487,307,515,2,unidentified object
molokai_1513_1734_9804.jpg,143,497,177,534,2,unidentified object
molokai_1513_1734_9804.jpg,302,432,340,472,2,unidentified object
molokai_1513_1734_9804.jpg,306,477,330,502,2,unidentified object
molokai_1513_1734_9804.jpg,213,415,242,442,2,unidentified object
molokai_1513_1734_9804.jpg,257,335,283,350,2,unidentified object
molokai_1513_1734_9804.jpg,273,387,305,412,2,unidentified object
